text,sentiment,set
Olvi has posted a strong set of figures for the first six months of this year .,positive,train
"According to the company 's updated strategy for the years 2009-2012 , Basware targets a long-term net sales growth in the range of 20 % -40 % with an operating profit margin of 10 % -20 % of net sales .",positive,test
Finnish Bank of +_land reports its operating profit fell to EUR 4.9 mn in the third quarter of 2007 from EUR 5.6 mn in the third quarter of 2006 .,negative,train
Biohit already services many current Genesis customers and the customer base is expected to expand as a result of this agreement .,positive,train
New product launches in Finland will more than double from 2005 .,positive,test
"In a media advisory , the NTSB said that after subsequent testing , `` the train detection system intermittently failed . ''",negative,test
1 Block lamp Harri Koskinen 's light was introduced in 1996 and has been a bestseller ever since .,positive,train
"We have also cut our price projections for paper and packaging , '' an analyst with Goldman Sachs said on a note on Monday .",negative,test
"Metrics in QPR ScoreCard now support date , text and milestone-based values , which improve its support for managing projects around performance or process-related content .",positive,test
"Finnish Ahlstrom Corporation will double its investments in a new specialty glassfiber reinforcement plant in South Carolina , in the US .",positive,train
Marimekko Group 's full-year net sales are estimated to increase by about 10 % .,positive,test
"Previously , EB delivered a custom solution for LG Electronics and now is making it commercially available for other mobile terminal vendors as well as to wireless operators .",positive,test
"( ADPnews ) - Feb 3 , 2010 - Finland-based steel maker Rautaruukki Oyj ( HEL : RTRKS ) , or Ruukki , said today it slipped to a larger-than-expected pretax loss of EUR 46 million ( USD 64.5 m ) in the fourth quarter of 2009 from a",negative,test
Device volume in the area decreased by 21 % to 2.7 mn units .,negative,train
"It generated an operating loss of EUR 96.3 mn , down from a profit of EUR 43.9 mn .",negative,test
"In July-September 2008 , YIT 's net sales increased to EUR 970.8 mn , compared to EUR 906.8 mn in the corresponding period in 2007 .",positive,train
"However , the total orders received will still be above last year s levels .",positive,test
"Coca-Cola was the market leader of manufacturers with a market share of 36.9 % , down 2.2 % from the corresponding period in 2004-2005 .",negative,train
"Scanfil , a systems supplier and contract manufacturer to the communications sector , will give notice to 20 productional employees , and temporarily lay off 15 employees at the company 's plant in Sievi , in Finland .",negative,train
"The one dark spot on the horizon , however , was the company 's performance in the Finnish bottled water market .",negative,test
"Operating profit totaled EUR 9.4 mn , down from EUR 11.7 mn in 2004 .",negative,train
credit 20 November 2009 - Finnish glass technology company Glaston Oyj Abp ( HEL : GLA1V ) said today it concluded a EUR74m revolving credit facility agreement with its core banks .,positive,train
"The most loyal customers were found in the Bank of +_land , with an index of 8.0 .",positive,train
"Renzo Piano 's building design will be a wonderful addition to London 's skyline , '' says Noud Veeger , EVP and Area Director for Central and North Europe at KONE .",positive,train
"For Teleste , the acquisition marks an entry into services business in a market where it has long been an established and significant supplier of products .",positive,train
The operating margin came down to 2.4 % from 5.7 % .,negative,train
"Operating loss totaled EUR 0.8 mn , compared to a profit of EUR 0.5 mn .",negative,train
TomTom has given assurances that it will continue to sell maps to competitors if it wins EU approval .,positive,train
"`` I am very pleased and proud of our performance last year , '' Chief Executive Juha Rantanen said in a statement .",positive,test
"Mobile phone shipments jumped 26 percent to almost 112 million units , while Finnish company 's global market share rose to 39 percent from 36 percent .",positive,train
Loss for the period totalled EUR 15.6 mn compared to a profit of EUR 6.3 mn in 2008 .,negative,train
"By combining its existing solutions into a single platform , Comptel said that it has reduced the cost of deployment .",positive,test
Operating profit increased to EUR 14.0 mn from EUR 4.9 mn in the corresponding period in 2005 .,positive,train
Finnish electronics manufacturer PKC Group Oyj ( OMX Helsinki : PKC1V ) said on Wednesday ( 31 December ) that it has completed the acquisition of MAN Nutzfahrzeuge AG 's cable harness business from MAN Star Trucks & Buses Spolka zoo in Poland .,positive,test
"`` In the newly formed company YIT Stavo the local contact network , expertise and market know how of Euro Stavokonsult will be combined with YIT 's housing concept , '' said Juha Kostiainen , Yit 's Vice President , Corporate Communications and Business Development .",positive,test
Net cash flow from operations is expected to remain positive .,positive,train
Espoon kaupunki awarded contracts for personal care products .,positive,train
"Via the move , the company aims annual savings of some EUR3m , the main part of which are expected to be realized this year .",positive,train
"One of the installed elevators will be a double-deck elevator , which enables more efficient use of the building 's core space .",positive,train
"Operating loss totalled EUR 0.9 mn , down from a profit of EUR 2.7 mn .",negative,train
It estimates the operating profit to further improve from the third quarter .,positive,train
"Finnish software and hardware developer Elektrobit Oyj HEL : EBG1V , or EB , said today it will temporarily lay off up to 200 people for a maximum of 90 day in Finland , aiming to achieve cost savings of EUR 1.7 million USD 2m in the second half of 2010 .",negative,train
Diluted EPS rose to EUR3 .68 from EUR0 .50 .,positive,train
"`` Indo-Russia trade can cross the targeted 10 billion dollars by 2010 and double to 20 billion dollars by 2015 , if trade irritants and procedural hassles are resolved , '' the chamber said in its survey on obstacles to trade with Russia .",positive,test
"STORA ENSO , NORSKE SKOG , M-REAL , UPM-KYMMENE Credit Suisse First Boston ( CFSB ) raised the fair value for shares in four of the largest Nordic forestry groups .",positive,train
Reported operating margin was a negative 5.9 % .,negative,train
Viking Line has canceled some services .,negative,test
Net sales have been eaten by the weak US dollar .,negative,train
Operating profit decreased to EUR 11.2 mn from EUR 16.6 mn .,negative,test
"Finnish steel maker Rautaruukki Oyj ( HEL : RTRKS ) , or Ruukki , said today its net loss contracted to EUR 49 million ( USD 68.2 m ) for the first nine months of 2010 from EUR 229 million for the same period a year ago .",positive,train
"This truly takes efficiency to new heights , '' Mr. Metso adds .",positive,train
"Operating loss of the Pulp & Paper Machinery unit was over EUR 3mn in September 2007 - August 2008 , compared to a profit of EUR 3.7 mn a year earlier .",negative,train
"In its financial report , published on Friday , SEB said its net profit soared to SEK6 .745 bn in 2010 from a year-earlier SEK1 .114 bn and proposed a 50 % dividend increase to SEK1 .50 per share .",positive,test
"However , Biohit estimates its total net sales will continue to grow in 2009 , and that favourable trends in net sales will lead to a profit in 2009 .",positive,train
"Kiosk and cinema operations have suffered , in particular .",negative,train
"Operating profit for the 12-month period decreased from EUR5 .4 m while net sales increased from EUR62 .0 m , as compared to the financial year 2004 .",negative,train
"According to ACNielsen 's ScanTrack study for the period week 10 of 2005 to week 9 of 2006 , Coca-Cola is the market leader in soft drinks in Finland .",positive,train
"Luxembourg-registered investment fund Amber Trust II has won the final approval of Lithuania 's Competition Council to acquire 29.6 percent of Sanitas , the country 's largest pharmaceutical producer .",positive,test
"MADISON , Wis. , Feb. 6 - PRNewswire - -- Fiskars announces that the United States Patent and Trademark Office has granted a trademark registration for the color orange on its iconic scissor handles .",positive,train
Raute said it has won an order worth around 15 mln eur to supply several plywood production lines to mills operated by Russian wood products company Sveza Group .,positive,test
"For Q2 2010 , consolidated earnings before tax totaled EUR4 .5 m , compared to EUR3 .9 m , and net profit was EUR3 .2 m , compared to EUR2 .9 m in the previous year .",positive,test
The stock was hit by the profit warning of Finnish rival Rautaruukki Oyj ( OMX : RTRKS ) .,negative,train
"The company is now intensifying its smelter operations and increasing its annual production capacity to 230,000 tonnes of copper .",positive,train
"Both operating profit and turnover for the six-month period increased , respectively , from EUR17 .6 m and EUR1149 .9 m , as compared to the corresponding period in 2007 .",positive,train
"Operating profit decreased to nearly EUR 1.7 mn , however .",negative,test
"( ADPnews ) - Oct 21 , 2009 - Finland-based IT consultancy Tieto Oyj ( HEL : TIE1V ) said today its net profit plunged to EUR 29.4 million ( USD 43.9 m ) for the first nine months of 2009 from EUR 58.7 million for the same period o",negative,train
"The upgrade is intended to raise the network capacity from 450 MHz to 630 MHz in several cities , enabling bi-directional services for digital television as well as broadband data .",positive,train
Finland-based Stockmann Group has closed seven franchising sports stores Nike in Russia .,negative,train
"It projected revenue of $ 2.2 billion to $ 2.3 billion , slightly higher than analyst estimates of $ 2.19 billion .",positive,train
Productional situation has now improved .,positive,train
"2010 16 July 2010 - Finnish steel maker Rautaruukki Oyj HEL : RTRKS , or Ruukki , said today it turned to a net profit of EUR20m in the second quarter of 2010 from a net loss of EUR94m in the corresponding period last year .",positive,test
These companies will be able to keep their market positions .,positive,train
Raisio 's malting capacity was in full use in 2008 .,positive,train
Passenger volumes rose by 8.4 % in the accounting period .,positive,test
Finnish forest machinery manufacturer Ponsse has issued a profit warning .,negative,test
Finnish handling systems company Cargotec Oyj ( HEL : CGCBV ) said today that it won a EUR 13 million ( USD 16.6 m ) contract to deliver MacGregor hatch covers for ships ordered by Norwegian shipowner Grieg Shipping .,positive,train
"ADPnews - Jun 30 , 2009 - Finnish stainless steel maker Outokumpu Oyj HEL : OUT1V said yesterday it signed a three-year EUR 900 million USD 1.3 bn revolving credit facility .",positive,train
"For the first nine months of 2010 , Talvivaara 's net loss narrowed to EUR 8.3 million from EUR 21.9 million for the same period of 2009 .",positive,test
Finnair believes the strike will cause it daily net losses in excess of EUR 2mn due to canceled reservations and passenger re-routing .,negative,train
"The tightened competition situation in the production automation market has affected net sales during 2006 , Cencorp said .",negative,train
"Finnish construction company YIT Oyj said on November 13 , 2007 it won a 70 mln euro $ 102.8 mln contract to construct the new office building for local property company Tapiola Real Estate Oy .",positive,train
"Outotec said it won new orders worth 492.9 mln eur during the quarter , compared with 240.4 mln eur a year earlier .",positive,train
"Its board of directors will propose a dividend of EUR0 .12 per share for 2010 , up from the EUR0 .08 per share paid in 2009 .",positive,train
"Its main business area , the Glass Machinery Group of Glaston Technologies , is the global market leader in glass processing machines .",positive,train
10 February 2011 - Finnish media company Sanoma Oyj HEL : SAA1V said yesterday its 2010 net profit almost tripled to EUR297 .3 m from EUR107 .1 m for 2009 and announced a proposal for a raised payout .,positive,test
"In addition , a further 29 employees can be laid off until further notice and the whole workforce can be laid off for short periods if needed .",negative,test
"Food sales totalled EUR 323.5 mn in October 2009 , representing a decrease of 5.5 % from October 2008 .",negative,test
"Antti Orkola , president of Kemira GrowHow 's Industrial Solutions unit , told Thomson Financial News the company has put off opening the mine as prices of phosphate have been ` quite depressed for a long time ' . '",negative,train
Finnair was able to operate most of its leisure flights despite the strike .,positive,train
In February the Elcoteq group sold its St Petersburg facility ; according to unconfirmed information the reason could have been supply problems because of the Russian customs service .,negative,train
"However , sales volumes in the food industry are expected to remain at relatively good levels in Finland and in Scandinavia , Atria said .",positive,train
"In Q2 of 2009 , profit before taxes amounted to EUR 13.6 mn , down from EUR 26.8 mn in Q2 of 2008 .",negative,test
"Demand seems to have hit bottom now , and some signs of improvement can be seen .",positive,train
"Advertising and circulation revenues grew by 3.4 % and by 0.4 % , respectively .",positive,test
"TietoEnator was down 1.13 pct to 18.38 , extending recent lows after last week 's second-quarter report , dealers said .",negative,train
Sales rose 10 pct to 566 mln eur on the back of strong volume and favourable currency effects .,positive,test
SRV lowered its net sales estimate for the whole of 2008 due to uncertainties in housing sales .,negative,train
"Finnish Vaahto Group that provides paper-making technology and process machinery is starting negotiations concerning the temporary lay-offs of all 140 employees at the company 's plants in Hollola and Tampere , in Finland .",negative,train
Deliveries have started and the network will be ready for a launch soon .,positive,test
"The fair value change of investment properties was EUR 15.8 mn , compared to EUR 22.9 mn in the third quarter of 2009 .",negative,train
"At the same time , sales development in Russia was boosted by the opening of Stockmann Nevsky Centre in St Petersburg .",positive,train
Strong growth has continued also in China .,positive,train
The operating profit for Grain Trading increased to EUR 2.0 mn from EUR 1.4 mn in 2005 .,positive,train
"Selects Third Party Logistics Leader Transplace for Best-in-Class Technology , Procurement Capabilities ; Leading Specialty Packaging Manufacturer Employs Complete 3PL Solution for Supply Chain Visibility and Transportation Efficiency to Increase Service Levels and On-Time Deliveries",positive,train
Olvi expects sales and market share to increase in the first quarter of 2010 .,positive,test
"However , the net sales declined to EUR 803.6 million from EUR 1.2 billion .",negative,train
Finnish media group Talentum has issued a profit warning .,negative,train
UPM-Kymmene has generated seventeen consecutive quarters of positive Cash Flow from Operations .,positive,train
"Finnish Exel Composites , a technology company that designs , manufactures , and markets composite profiles and tubes for various industrial applications , reports its net sales decreased by 0.6 % in the second quarter of 2010 to EUR 19.2 mn from EUR 19.3 mn in the corresponding period in 2009 .",negative,train
The company expects its net sales in 2008 to increase 5-10 % from 2007 .,positive,test
"Budapest , August 10 MTI - Finnish electronics maker Elcoteq will lay off 700 workers at its plants in Pecs S Hungary at the end of September because of falling orders , communications director for Elcoteq 's local unit , Zoltan Krippl told MTI on Monday .",negative,train
Border Guard Service has banned the mooring of the company car-shipping ferry on its test travel at the railroad-car terminal of the Russian port as the border checkpoint is not yet ready .,negative,train
"is planning to expand its product portfolio in the harbor segment , chief executive Pekka Lundmark told Financial Times Deutschland .",positive,train
"In the first nine months of 2010 , the company 's net loss narrowed to EUR415 ,000 from EUR7 .4 m for the corresponding period of 2009 .",positive,train
"HELSINKI AFX - Kesko Corp is expected to report a lower second quarter EPS today due to tax charges , but other earnings lines are seen higher year-on-year , analysts said .",negative,train
"Growth was strongest in F-Secure 's operator ISPs , mobile operators and cable operators business .",positive,test
The air traffic of Finland has been in stoppage since then .,negative,train
"Mobile phone sales rose 25 % to 5.87 billion euros , while enterprise solution sales dropped 39 % to 186 million euros .",positive,train
"HELSINKI Thomson Financial - Shares in Cargotec fell sharply in early afternoon trade after the cargo handling group posted a surprise drop in April-June profits , which overshadowed the large number of new orders received during the three months .",negative,train
Finnish sports equipment company Amer Sports said it has decided to lay off 370 workers from its Salomon division in France .,negative,train
"KAUKO-TELKO LTD PRESS RELEASE 19.06.2007 AT 14.00 1 ( 1 ) Telko Group ( Kauko-Telko ) is expanding its strategic partnership with BP Industrial Lubricants & Services ( BP ILS ) by acquiring total ownership of BP 's Swedish retail company , Molub-Alloy AB .",positive,test
"The chain posted sales of 298 million euros for full 2005 , a rise of 19.5 percent , year-on-year .",positive,train
"At 1411 CET , ArcelorMittal had lost 7.26 % to EUR 17.38 on Euronext Paris , coming at the lead of the blue-chip fallers .",negative,test
Return on capital employed ROCE was a negative 2.3 % compared to 11.3 % in 2007 .,negative,test
"Earlier today , Geberit 's Finnish rival Uponor OYJ cut its full-year sales growth forecast to 6 pct from 10 pct , blaming tough conditions in Germany and the US , as well as currency factors .",negative,test
"The antibody , given at repeated doses of up to 8 mg-kg , was generally well tolerated , and the pharmacokinetic characteristics of BTT-1023 in psoriasis patients were consistent with those observed in a previously completed study in rheumatoid arthritis RA patients .",positive,train
"The new office , located in Shenzhen , will strengthen Vaisala 's already 10-year old presence in China .",positive,test
"With CapMan as a partner , we will be able to further develop our business and continue to focus on providing quality restaurant services for our customers , '' says Christopher Wynne , CEO of Papa John 's Russia .",positive,train
The company said that sales in the three months to the end of March slid to EUR86 .4 m US$ 113.4 m from EUR91 .2 m last year .,negative,train
"Last year , 8.3 million passengers flew the airline , down 4 percent from 2007 .",negative,train
Earnings per share ( EPS ) dropped to EUR 0.21 from EUR 0.31 .,negative,train
The Finnish group anticipates a sales gain of EUR42m after tax and expenses .,positive,train
Operating profit excluding non-recurring items was EUR 7.8 million compared to EUR 11.2 million .,negative,train
"According to Viking Line 's Managing Director , Nils-Erik Eklund , the company 's Board of Directors is very satisfied with Viking Line 's performance .",positive,test
"Finnish electronics contract manufacturer Scanfil had net sales of EUR 52.2 mn in the first quarter of 2007 , down from EUR 60.1 mn a year before .",negative,test
"Pre-tax loss totaled EUR 0.3 mn , compared to a loss of EUR 2.2 mn in the first quarter of 2005 .",positive,test
"The world 's second largest stainless steel maker said net profit in the three-month period until Dec. 31 surged to euro603 million US$ 781 million , or euro3 .33 US$ 4.31 per share , from euro172 million , or euro0 .94 per share , the previous year .",positive,test
Finnish forest machinery manufacturer Ponsse 's net sales grew to EUR 51.3 mn in the first quarter of 2010 from EUR 37.5 mn in the corresponding period in 2009 .,positive,train
"KESKO CORPORATION STOCK EXCHANGE RELEASE 28.02.2008 AT 09.30 1 ( 1 ) Kesko Corporation and Aspo plc today signed an agreement by which Aspo acquires the share capital of Kauko-Telko Ltd , a subsidiary wholly owned by Kesko .",positive,test
"TeliaSonera 's underlying results however included 457 mln skr in positive one-offs , hence the adjusted underlying EBITDA actually amounts to 7.309 bln skr , clearly below expectations , analysts said .",negative,test
The production is to be liquidated before June 2009 and 325 employees loose their jobs .,negative,test
"Sales in Finland decreased by 10.5 % in January , while sales outside Finland dropped by 17 % .",negative,train
"Cash flow after investments amounted to EUR45m , down from EUR46m .",negative,train
"Order intake grew by 40 % year-on-year and 30 % year-on-year , respectively , to EUR 576 million and EUR 1.7 billion for the respective January-September and July-September 2010 periods .",positive,test
"In 2009 , Stora Enso 's net loss was EUR 879.7 million compared to EUR 673.4 million in the previous year .",negative,train
"Stora Enso R shares rose 1.20 pct to 11.84 eur , UPM-Kymmene was also dragged higher , rising 1.68 pct to 17.56 eur and M-Real B added 2.38 pct to 4.30 eur .",positive,train
`` We were the lowest bidders and now the final approval is awaited . '',positive,test
"At 12.59 pm , the OMX Helsinki 25 index was 0.32 pct lower at 2,694.81 .",negative,test
"Operating margin , however , slipped to 14.4 % from 15.1 % , dragged down by a poor performance in enterprise solutions .",negative,train
"In Finland , insurance company Pohjola and the Finnish motorcyclist association have signed an agreement with the aim of improving motorcyclists ' traffic safety .",positive,train
Earnings per share EPS in 2005 decreased to EUR0 .66 from EUR1 .15 in 2004 .,negative,train
Finnish plumbing and heating systems supplier Uponor Corporation ( OMX Helsinki : UNR1V ) said on Tuesday ( 12 August ) that its board of directors has authorised the management to proceed with a company-wide cost reduction program .,positive,train
"Finnish silicon wafers manufacturer Okmetic Oyj said on June 29 , 2007 it signed an agreement with Nordea Bank Finland Plc , the local subsidiary of Swedish commercial bank Nordea Bank AB , which will refinance Okmetic 's syndicated bank facility which amounts to some 20 mln euro ( $ 26.9 mln ) .",positive,train
"Raute reported a loss per share of EUR0 .86 for the first half of 2009 , against EPS of EUR0 .74 in the corresponding period of 2008 .",negative,train
"( ADP News ) - Feb 6 , 2009 - Finnish fishing tackle company Rapala VMC Corp ( HEL : RAP1V ) said today its net profit rose to EUR 19.2 million ( USD 24.6 m ) for 2008 from EUR 17.5 million for 2007 .",positive,train
It is the most awkward thing to use if you 're holding the phone with one hand .,negative,train
"The number of permanent reductions of clerical workers is 22 employees , of which 19 in Finland .",negative,train
"The fair value of the property portfolio doubled as a result of the Kapiteeli acquisition and totalled EUR 2,686.2 1,259.7 million .",positive,train
"YIT 's Baltic sales in the first three quarters of 2008 totaled 106.2 million euros , representing a drop of 29 percent year on year .",negative,test
Operating profit rose to EUR 4.7 mn from EUR 3.6 mn .,positive,train
The acquisition is part of Ramirent 's strategy to strengthen its position in selected locations .,positive,train
"When the web user clicks on the link contained in the mail , he finds himself on a bogus site that imitates that of his bank , and which retrieves his personal banking data .",negative,test
Export declined by 6 percent to 16.4 million liters .,negative,train
Stora Enso Oyj said its second-quarter result would fall by half compared with the same period in 2007 .,negative,train
"However , the growth margin slowed down due to the financial crisis .",negative,test
"The item included restructuring costs of EUR1 .6 m , while a year earlier they were EUR13 .1 m. Diluted EPS stood at EUR0 .3 versus a loss per share of EUR 0.1 .",positive,test
"Samsung currently occupies third place and lost ground during the quarter , dropping by 1.8 % to an 11.1 % share overall .",negative,test
Pretax loss totaled EUR 117mn compared to a loss of EUR 65mn in the corresponding period .,negative,train
"Higher bit rates for outgoing traffic improves the end-user experience of mobile broadband services such as video conferencing , file sharing and sending e-mails with attachments .",positive,test
"The OMX Nordic 40 OMXN40 index , comprising the 40 most traded Nordic stocks on the Nasdaq OMX exchange , closed down 0.87 % at 1,064.14 points on Thursday .",negative,test
"Department store sales improved by 14 % to EUR 1,070.6 mn .",positive,train
Finnish metal components supplier Componenta Oyj said its net profit went up to 3.5 mln euro $ 4.5 mln in 2006 from 2.2 mln euro $ 2.8 mln in 2005 .,positive,train
"TietoEnator itself uses Nokia 's Intellisync Mobile Suite 's wireless email , calendar , and device management capabilities , and the company will now extend these services to its customers .",positive,test
Turnover rose to EUR21m from EUR17m .,positive,train
"SysOpen Digia Plc , Press release , 7 February 2006 IBM Finland has rewarded its most distinguished partner companies for 2005 .",positive,train
"Jawad Williams scored 23 points in an impressive debut for Jerusalem , with Jason Rich adding 18 and Yuval Naimi chipping in with 16 points for Hapoel , which visits the yellow-and-blue next week .",positive,train
The company aims to maintain this trend in profitability during the current year .,positive,train
The company reported today an operating loss of EUR0 .1 m on net sales of EUR4 .5 m for the first quarter 2008 .,negative,test
"`` There 's the issue of thieves stealing them from building sites , '' said Mr Smith .",negative,test
The recent troubles simply make NETeller cheaper .,negative,train
"EPS for the quarter was EUR0 .00 , as compared with EUR0 .01 in the third quarter of 2008 , representing a Group net sales for the third quarter were EUR15 .3 m , up by 2.8 % as compared with EUR14 .9 m in the third quarter of 2008 .",positive,train
Operating profit in the fourth quarter went down to EUR3m from EUR4 .2 m for the corresponding period of 2009 as it included costs of growth projects .,negative,train
"Of the sales price , a sales gain of some 3.1 mln euro ( $ 4.5 mln ) will be recognized in Incap 's earnings for 2007 .",positive,train
The company is also featured in the Ethibel Pioneer Investment Register and included in Innovest 's Global 100 list of the world 's most sustainable corporations .,positive,train
The company slipped to an operating loss of EUR 2.6 million from a profit of EUR 1.3 million .,negative,test
"We can choose the most efficient , best overall value option for our customers already at the bidding stage .",positive,train
"4 February 2011 - Finnish broadband data communication systems provider Teleste Oyj HEL : TLT1V said Wednesday its net profit rocketed to EUR4 .8 m in 2010 from EUR416 ,000 in 2009 and it lifted its dividend proposal .",positive,train
`` We 've been feeling quite positive about the region as a whole .,positive,train
"Acando AB ( ACANB SS ) fell 8.9 percent to 13.35 kronor , the lowest close since Dec. 11 .",negative,train
"Mformation and Nokia noted they have established interoperability agreements that cover commercially proven , standards-based management of mobile devices , as well as mobile device security and mobile application management .",positive,train
"After Chuck Smith was laid off on May 30 from his $ 90,000 housing consultant job , he and his wife had to cut spending in half for their family of six , having to rely on his wife 's income -- about the same as his -- alone .",negative,test
"The OMX Helsinki index was down 0.34 pct at 8,256.02 on turnover of 813.191 mln eur .",negative,train
`` I am extremely delighted with this project and the continuation of cooperation with Viking Line .,positive,train
"Finnish silicon wafer technology company Okmetic Oyj OMX Helsinki : OKM1V reported on Thursday 30 October an operating profit of EUR7 .4 m for January-September 2008 , up from EUR6 .1 m in the corresponding period in 2007 .",positive,test
"A purchase agreement for 7,200 tons of gasoline with delivery at the Hamina terminal , Finland , was signed with Neste Oil OYj at the average Platts index for this September plus eight US dollars per month .",positive,test
"Finnish Scanfil , a systems supplier and contract manufacturer to the communications sector and the electronics industry , reports its net sales totalled EUR 94.7 mn in the first half of 2010 , down from EUR 99.5 mn in the first half of 2009 .",negative,test
The aim is to convert the plants into flexible manufacturers of new and technologically demanding products .,positive,train
"The OMX Helsinki 25 ended 0.47 pct lower at 3,150.55 and the OMX Helsinki was down 0.21 pct at 10,736.42 on 1.523 bln eur turnover .",negative,test
"In January-June 2010 , diluted loss per share stood at EUR0 .3 versus EUR0 .1 in the first half of 2009 .",negative,train
"The company 's annual loss amounted to EEK 18mn , compared to a profit of EEK 7.3 mn in 2008 .",negative,train
"Finnish Suominen Corporation that makes wet wipes , nonwovens , and flexible packaging is starting employer-employee negotiations at its Tampere plant in Finland to lay off about 25 employees .",negative,train
"VDW combined with LXE devices enhances productivity , enabling workers to use a single device to perform voice , scanning and keyboard functions .",positive,test
"Finnish Food Workers ' Union SEL plans to hasten its collective bargaining with a two-day strike that would begin on 7 April 2010 , in Finland .",negative,train
The maritime administration said the ships had ignored warnings about the icy conditions .,negative,test
"HELSINKI ( Thomson Financial ) - M-real said it will exercise an option to buy a 50MW natural gas power plant and land in Kyroskoski , Finland , for around 13 mln eur from Kyro Oyj .",positive,train
"Microsoft also churned up its courtship , agreeing to use the Navteq mapping service , which is offered by a company Nokia bought for $ 8.1 billion a few years ago .",positive,test
"Repair and maintenance business accounted for net sales of EUR 645.3 mn , up from EUR 563.6 mn .",positive,test
Hobby Hall 's sales decrease 26 pct due to implementing a new information system that involved changing in the principal of posting sales .,negative,train
"Finnish IT solutions provider Affecto Oyj HEL : AFE1V said today its slipped to a net loss of EUR 115,000 USD 152,000 in the second quarter of 2010 from a profit of EUR 845,000 in the corresponding period a year earlier .",negative,test
A high court in Finland has fined seven local asphalt companies more than   lion ( $ 117 million ) for operating a cartel .,negative,train
"HELSINKI , Finland , Sept. 18 , 2009 ( GLOBE NEWSWIRE ) -- Ixonos Plc expands the company 's smartphone R&D services and establishes a new next-generation smartphone design unit in connection with Ixonos ' site in Jyvaeskylae .",positive,test
- UPM-Kymmene upgraded to ` in-line ' from ` underperform ' by Goldman Sachs .,positive,train
Nokia s U.S. shares were 3.3 percent lower at $ 12.73 by 1750 GMT .,negative,test
Performance in the second half of 2009 exceeded expectations .,positive,train
"O'Leary 's Material Handling Services , located in Perth , is the leading company in Western Australia that supplies , installs and provides service for tail lifts .",positive,train
"Divisional sales demand in the half remained `` inconsistent '' , it added .",negative,train
"In the first quarter of 2010 , the mark-to-market result was a pretax profit of EUR 133 million versus a loss of EUR 32 million in the same period last year .",positive,train
"Net income from life insurance doubled to EUR 6.8 mn from EUR 3.2 mn , and net income from non-life insurance rose to EUR 5.2 mn from EUR 1.5 mn in the corresponding period in 2009 .",positive,test
Earnings per share ( EPS ) amounted to a loss of EUR0 .05 .,negative,train
Operating loss increased to EUR 17mn from a loss of EUR 10.8 mn in 2005 .,negative,train
Layoffs will also take place at the Suomussalmi and Kuhmo plants this autumn as a result of codetermination negotiations held there .,negative,train
"Tieto was looking for an energy solution which would best support the idea of sustainable development , and we were happy to be able to provide such a solution , saysJouni Haikarainen , Vice President , Fortum .",positive,train
Bosse added that Trygvesta does not have the financial strength to acquire the entire unit .,negative,train
The solutions will be used for upgrading the networks of a Russian MSO in 37 different cities in Russia .,positive,train
In addition the deal includes a call option which will enable Maritim Food AS to increase its holding in Sandanger AS to 51 % in the future .,positive,test
Full-year operating result for 2008 was 3.6 million negative .,negative,train
"Stora Enso Oyj , the largest papermaker , in October said it would close four mills .",negative,test
The Federal Secretary for Transport and Communication of Mexico has awarded Poyry and its Mexican partner Sintra a consulting contract in connection with the Buenavista-Cuautitlan suburban railway .,positive,train
Precedex is approved for IV sedation of initially intubated and mechanically ventilated patients in intensive care .,positive,train
Glaston 's net profit for the third quarter of 2007 dropped to 2.4 mln euro ( $ 3.5 mln ) from 3.5 mln euro ( $ 5.1 mln ) for the corresponding period of 2006 .,negative,test
"( ADP News ) - Nov 3 , 2008 - Finnish cargo handling systems and services company Cargotec Oyj ( OMX : CGCBV ) said today that it acquired 80 % stakes in Italian service companies CVS Technoports Srl and CVS Service Srl from Italian handli",positive,test
`` The combined activities will create value for shareholders and be good for our employees and customers .,positive,train
"Earnings per share ( EPS ) amounted to EUR1 .37 , down from EUR2 .30 .",negative,train
Elisa CEO Sami Seppanen said EMT 's slogan `` Best coverage across Estonia '' clearly gives misleading information to consumers .,negative,train
Pretax profit decreased by 37 % to EUR 193.1 mn from EUR 305.6 mn .,negative,train
Sales of mid-strength beer decreased by 40 % .,negative,train
Ruukki Group calculates that it has lost EUR 4mn in the failed project .,negative,train
Net profit fell by almost half to +̢ 5.5 million from +̢ 9.4 million at the end of 2007 .,negative,train
"Operating profit was EUR -0.1 mn , down from EUR 1.3 mn .",negative,train
Finnish sports equipment maker Amer Sports Oyj ( HEL : AMEAS ) said today that its net loss narrowed to EUR 16.9 million ( USD 22.3 m ) in the second quarter of 2010 from EUR 23.2 million in the corresponding period a year earlier .,positive,train
"Thus the method will cut working costs , and will fasten the planning and building processes .",positive,train
Operating profit fell to EUR 23.26 mn from EUR 32.86 mn .,negative,test
"Continuing operations turned an operating loss of EUR 0.1 mn , a slight improvement from a loss of EUR 0.2 mn a year earlier .",positive,test
Market share decreased on the route between Helsinki in Finland and Tallinn in Estonia by 0.1 percentage points to 24.8 % .,negative,train
Increased trust of our clients in YIT can be seen as apartment sales accelerated .,positive,train
The administrators have indicated a need for 900 job cuts at the Irish insurer over the next 15 months .,negative,test
Cash Flow from Operations for the most recent quarter also reached a eight year low .,negative,test
