text,sentiment,set,prediction,prob_pos,prob_neg,certainty
This bold spinning 360 red fabric design is set beautifully on Ercols Napoli sofa .,positive,train,positive,0.9341353178024292,0.0658646747469902,0.868270643055439
The sale of the Healthcare Trade business supports Oriola-KD 's strategy to focus on Pharmaceutical Wholesale and Retail businesses .,positive,train,positive,0.9927669763565063,0.007232982665300369,0.985533993691206
Operating profit improved by 27 % to EUR 579.8 mn from EUR 457.2 mn in 2006 .,positive,test,positive,0.9938777089118958,0.006122337654232979,0.9877553712576628
The purpose of this action is to ensure company 's cost effectiveness this year and in the near future .,positive,train,positive,0.9967023730278015,0.0032976071815937757,0.9934047658462077
"As a result of the negotiations , the company will terminate total 5 employment contracts .",negative,test,negative,0.05471687391400337,0.9452831149101257,0.8905662409961224
"'' Lidskoe Pivo 's investment program foresees the integrated modernization of production , updating transport and logistics infrastructure and developing new marketing instruments , '' Mikshis said .",positive,train,positive,0.9987123012542725,0.0012877292465418577,0.9974245720077306
Commission income rose by 25.7 % to EUR 16.1 mn from EUR 12.8 mn in 2004 .,positive,train,positive,0.9972502589225769,0.0027496833354234695,0.9945005755871534
This is the first time Finnair has been awarded an agreement with the UK government .,positive,train,positive,0.9771844744682312,0.02281549572944641,0.9543689787387848
"It rose by 15.7 % and by 24.8 % in Finland and abroad , respectively , to EUR 7 million and EUR 4.2 million , due to a 40 % growth in Russia .",positive,test,positive,0.9929782748222351,0.007021716330200434,0.9859565584920347
Finnish software developer Done Solutions Oyj said its net profit increased to 3.5 mln euro ( $ 4.6 mln ) in 2006 from 2.3 mln euro ( $ 3.0 mln ) in 2005 .,positive,train,positive,0.9523720145225525,0.0476280115544796,0.9047440029680729
Finnish glass technology company Glaston Oyj Abp net profit decreased to 2.6 mln euro ( $ 3.8 mln ) for the first nine months of 2007 from 7.8 mln euro ( $ 11.4 mln ) for the same period of 2006 .,negative,train,negative,0.003930391278117895,0.9960695505142212,0.9921391592361033
"Advertising and circulation revenues grew by 3.4 % and by 0.4 % , respectively .",positive,train,positive,0.9967617392539978,0.003238274250179529,0.9935234650038183
Net sales fell by 33 % from the third quarter of 2008 to EUR 130.5 mn .,negative,test,negative,0.000576341466512531,0.9994237422943115,0.998847400827799
"According to Karhinen , OP-Pohjola is an exciting enterprise because the cooperation will bring huge opportunities for customers and the company itself .",positive,train,positive,0.9960885047912598,0.003911455627530813,0.992177049163729
"Several large stocks tacked lower , however .",negative,train,negative,0.06277424097061157,0.9372257590293884,0.8744515180587769
Mr Lee said he hoped that Neste 's move will ' pave the way for more collaboration projects between our two countries ' .,positive,train,positive,0.9919310212135315,0.008068922907114029,0.9838620983064175
"Thanks to his wide contact network and good knowledge of market and business environment , he will give a great contribution to the further development of our Indian operations '' , tells Incap 's President CEO Juhani Hanninen .",positive,train,positive,0.9996235370635986,0.00037649806472472847,0.9992470389988739
"'' After the share purchase is completed , financing will also be provided to expand Latvia 's broadband infrastructure and to develop new areas of business , including acquisitions of other companies . ''",positive,train,positive,0.9994268417358398,0.0005731318378821015,0.9988537098979577
"However , the suspect stole his burgundy Nissan Altima .",negative,train,negative,0.035371724516153336,0.964628279209137,0.9292565546929836
"Both operating profit and turnover for the three-month period increased , respectively from EUR0 .9 m and EUR8 .3 m , as compared to the corresponding period in 2005 .",positive,train,positive,0.990812361240387,0.00918757077306509,0.9816247904673219
Operating profit for continuing operations fell to EUR 48.3 mn from EUR 72.4 mn in the first half of 2007 .,negative,train,negative,0.00045443218550644815,0.9995455145835876,0.9990910823980812
"It provides customers with industry-leading elevators , escalators and innovative solutions for maintenance and modernization .",positive,train,positive,0.9992326498031616,0.000767362245824188,0.9984652875573374
Pretax profit totaled EUR 4.9 mn compared to EUR 5.2 mn in the first quarter of 2005 .,negative,train,negative,0.13493598997592926,0.8650640249252319,0.7301280349493027
Applying for summer work is seen as laborious and stressful .,negative,train,negative,0.16738955676555634,0.8326104879379272,0.6652209311723709
'' Consumers have very well received our packed fresh meat .,positive,train,positive,0.9848114252090454,0.015188592486083508,0.9696228327229619
Cash flow from operations rose to EUR 52.7 mn from EUR 15.6 mn in 2007 .,positive,test,positive,0.9979268312454224,0.0020731743425130844,0.9958536569029093
Nokian Capacitors ' equipment will be used to raise the capacity and reliability of the Indian grid .,positive,train,positive,0.9992884397506714,0.0007114871987141669,0.9985769525519572
"Both operating profit and net sales for the nine-month period increased , respectively by 26.6 % and 3.4 % , as compared to the corresponding period in 2006 .",positive,train,positive,0.9881580471992493,0.011841967701911926,0.9763160794973373
"Finnish construction company YIT Corporation is planning to build about 200 high-quality holiday homes near the Tahko ski and spa resort , in Finland .",positive,train,positive,0.9721698760986328,0.02783013880252838,0.9443397372961044
Cargo volume increased by approximately 5 % .,positive,train,positive,0.9866085648536682,0.01339138112962246,0.9732171837240458
"According to Ringman , Finnish paper companies have acquired know-how and capacity in paper recycling , which has turned out to be a successful strategy .",positive,train,positive,0.9909036755561829,0.009096303954720497,0.9818073716014624
"For example , net sales increased by 5.9 % from the first quarter , and EBITDA increased from a negative EUR 0.2 mn in the first quarter of 2009 .",positive,train,positive,0.9453025460243225,0.054697442799806595,0.8906051032245159
Operating loss increased to EUR 17mn from a loss of EUR 10.8 mn in 2005 .,negative,train,positive,0.5566405653953552,0.4433594346046448,0.11328113079071045
"Vaisala also said it expects net sales of EUR 253.2 million for 2010 , compared with EUR 252.2 million recorded in 2009 .",positive,train,positive,0.9943207502365112,0.005679200403392315,0.9886415498331189
Finnair said that the cancellation of flights would cause daily losses of x20ac 2.5 million US$ 3 million .,negative,train,negative,0.006218118127435446,0.9937818646430969,0.9875637465156615
"Lead production , in turn , should increase to 60,000 tonnes through 2009 in what would be a twofold increase from current capacity levels , Zahariev said .",positive,test,positive,0.9870110750198364,0.012988908216357231,0.9740221668034792
Finnish electronics manufacturer PKC Group Oyj ( OMX Helsinki PKC1V ) said on Wednesday ( 31 December ) that it has completed the acquisition of MAN Nutzfahrzeuge AG 's cable harness business from MAN Star Trucks Buses Spolka zoo in Poland .,positive,train,positive,0.9743992686271667,0.025600800290703773,0.948798468336463
The acquisition of Boomeranger Boats Oy is in line with the Done Solutions strategy of developing its business through company acquisitions .,positive,train,positive,0.9999055862426758,9.4436043582391e-05,0.9998111501990934
Danish company FLSmidth has acknowledged that it has violated a patent held by Finnish Metso .,negative,train,negative,0.12529356777668,0.8747064471244812,0.7494128793478012
18 January 2010 Finnish IT consultancy Trainers ' House Oyj HEL TRH1V said last Friday it resolved to issue a EUR5m hybrid bond to domestic investors in a bid to strengthen its capital structure .,positive,train,positive,0.9935135841369629,0.006486425641924143,0.9870271584950387
"'' We have tailored our solutions to meet Solel 's technical requirements , and the result is both cost-effective manufacturing and highest-quality reflectors . ''",positive,train,positive,0.9811945557594299,0.01880541630089283,0.9623891394585371
"Finnish Metso Paper has been awarded a contract for the rebuild of Sabah Forest Industries ' ( SFI ) pulp mill in Sabah , Malaysia .",positive,train,positive,0.9959191679954529,0.004080860409885645,0.9918383075855672
"Israeli cable network operator HOT Telecom has chosen Teleste , an international technology group , as its exclusive provider of FTTx equipment in Israel , according to Teleste today .",positive,train,positive,0.9960834980010986,0.0039165327325463295,0.9921669652685523
"A total of 16.5 mn passenger ship journeys took place in the northern Baltic Sea in 2007 , slightly down from 16.5 mn in 2006 .",negative,test,negative,0.07790089398622513,0.9220990538597107,0.8441981598734856
The plan is estimated to generate some EUR 5 million ( USD 6.5 m ) in cost savings on an annual basis .,positive,train,positive,0.987457811832428,0.012542185373604298,0.9749156264588237
This is bad news for the barbeque season .,negative,train,negative,0.059590667486190796,0.9404093027114868,0.880818635225296
"The money will be spent '' on strengthening the company 's competitiveness in the sphere of sawmill products and increasing the volume of wood delivered for processing in Russia , '' the release says .",positive,train,positive,0.9968320727348328,0.003167969174683094,0.9936641035601497
"The two companies will also partner in further developing Raiso 's cholesterol lowering brand , Benecol .",positive,test,positive,0.9999212026596069,7.88320176070556e-05,0.9998423706419999
"Xerox and Stora Enso have teamed up to tailor the iGen3 to the short-run , on-demand packaging market .",positive,train,positive,0.923784077167511,0.0762159451842308,0.8475681319832802
"Cost cutting measures , which have produced around EUR70m of savings over the past nine months , have dampened the airline 's loss , Finnair said .",positive,test,negative,0.06931181252002716,0.9306881427764893,0.8613763302564621
"The Lithuanian beer market made up 14.41 million liters in January , a rise of 0.8 percent from the year-earlier figure , the Lithuanian Brewers ' Association reporting citing the results from its members .",positive,test,positive,0.7875118851661682,0.2124880850315094,0.5750238001346588
"The divestment is in line with the company 's plans to focus on selected growth segments and streamline corporate structure , the company explained .",positive,train,positive,0.9981889128684998,0.0018111246172338724,0.9963777882512659
"Dealers said the share was largely hit by investor disappointment about a refining margin of just 9.48 usd per barrel for the quarter and the performance of its shipping unit , which saw EBIT drop to 5 mln eur from 20 mln eur a year amid a fall in volumes and tanker rates .",negative,test,negative,0.03254874423146248,0.9674512147903442,0.9349024705588818
"Finnish financial software developer Basware Oyj said today it will provide its invoice automation ( IA ) solution to an unnamed major retail company in the USA in a deal , worth more than EUR300 ,000 .",positive,test,positive,0.9969940185546875,0.003006023121997714,0.9939879954326898
"'' Lining stone sales were also good in the early autumn , and order books are strong to the end of the year .",positive,test,positive,0.9769847393035889,0.023015202954411507,0.9539695363491774
"Turnover surged to EUR61 .8 m from EUR47 .6 m due to increasing service demand , especially in the third quarter , and the overall growth of its business .",positive,train,positive,0.9757423400878906,0.024257684126496315,0.9514846559613943
"However , the net sales declined to EUR 803.6 million from EUR 1.2 billion .",negative,train,negative,0.03279496729373932,0.9672050476074219,0.9344100803136826
'' We are pleased with the efforts of both negotiating teams and look forward to a productive four years ahead . '',positive,train,positive,0.9922084212303162,0.007791562005877495,0.9844168592244387
"( ADP News ) Feb 6 , 2009 Finnish fishing tackle company Rapala VMC Corp ( HEL RAP1V ) said today its net profit rose to EUR 19.2 million ( USD 24.6 m ) for 2008 from EUR 17.5 million for 2007 .",positive,train,positive,0.92220538854599,0.0777946263551712,0.8444107621908188
The loss for the third quarter of 2007 was EUR 0.3 mn smaller than the loss of the second quarter of 2007 .,positive,test,negative,0.07315272092819214,0.9268472194671631,0.853694498538971
"Department store sales improved by 14 % to EUR 1,070.6 mn .",positive,train,positive,0.9947106838226318,0.0052893212996423244,0.9894213625229895
Satama 's net sales would be higher than the year before .,positive,train,positive,0.9359052777290344,0.06409474462270737,0.8718105331063271
Circulation revenue has increased by 5 % in Finland and 4 % in Sweden in 2008 .,positive,train,positive,0.98788982629776,0.012110223062336445,0.9757796032354236
Talvivaara also maintains its assumption of turning cash flow positive before the year end .,positive,test,positive,0.9609898328781128,0.039010170847177505,0.9219796620309353
"EBIT excluding non-recurring items , totalled EUR 67.8 mn , up from EUR 38.1 mn .",positive,train,positive,0.8741384148597717,0.12586158514022827,0.7482768297195435
'' The trend in the sports and leisure markets was favorable in the first months of the year .,positive,test,positive,0.9748056530952454,0.025194348767399788,0.9496113043278456
Net sales revenue per passenger is expected to increase .,positive,train,positive,0.9897000789642334,0.010299931280314922,0.9794001476839185
It is a solid credit that has been compared to a DZ Bank or a Rabobank .,positive,train,positive,0.9862706661224365,0.013729322701692581,0.9725413434207439
"Last year the company raised its turnover to approximately 7 million litas EUR 2 mln , from 6.1 million litas in 2004 .",positive,test,positive,0.9837245941162109,0.016275422647595406,0.9674491714686155
"Nokia Multimedia 's net sales totaled EUR 5.7 bn , up 45 % from the corresponding period in 2005 .",positive,train,positive,0.9565222263336182,0.04347774386405945,0.9130444824695587
This combined with foreign investments creates interesting opportunities for Solteq .,positive,test,positive,0.9712229371070862,0.028776993975043297,0.9424459431320429
Performance in 2006 was impacted by the consolidation trend in the telecom sector and the overall and structural changes in the contract manufacturing market in telecommunications technology and industrial electronics .,negative,test,positive,0.8057824373245239,0.19421756267547607,0.6115648746490479
"The developers of that project predict that once it is completed in April 2009 , Skanssi will attract some 4.5 million visitors annually .",positive,test,positive,0.9683524966239929,0.03164752945303917,0.9367049671709538
Finland-based Stockmann Group has closed seven franchising sports stores Nike in Russia .,negative,test,negative,0.033204443752765656,0.9667956233024597,0.9335911795496941
"In the end of 2006 , the number of outlets will rise to 60-70 .",positive,train,positive,0.9937908053398132,0.006209258921444416,0.9875815464183688
"Finnish silicon wafer technology company Okmetic Oyj OMX Helsinki OKM1V reported on Thursday 30 October an operating profit of EUR7 .4 m for January-September 2008 , up from EUR6 .1 m in the corresponding period in 2007 .",positive,train,positive,0.9766983389854431,0.02330172248184681,0.9533966165035963
"Operating profit fell to EUR 35.4 mn from EUR 68.8 mn in 2007 , including vessel sales gain of EUR 12.3 mn .",negative,train,negative,0.003967226017266512,0.9960327744483948,0.9920655484311283
"Only the driver was left in the car with the suspect , who was kidnapped and forced at gunpoint to drive to Durham .",negative,train,negative,0.03554071858525276,0.964459240436554,0.9289185218513012
'' We are proud to contribute to the creation of a world-class airport facility with KONE 's innovative People Flow TM solutions .,positive,train,positive,0.9998799562454224,0.00011999438720522448,0.9997599618582171
"Previously , the company anticipated its operating profit to improve over the same period .",positive,train,positive,0.9850600361824036,0.014939968474209309,0.9701200677081943
Operating profit excluding non-recurring items was EUR 7.8 million compared to EUR 11.2 million .,negative,train,negative,0.03717336803674698,0.962826669216156,0.925653301179409
The lay-offs will affect 240 people out of the total 320 Okmetic employees in Finland .,negative,train,negative,4.16866059822496e-05,0.9999582767486572,0.999916590142675
"Kesko Agro Eesti , the retailer and wholesaler of grain , agricultural and warehousing machinery and accessories , had net sales of 81 million euros in 2007 , an increase by one-tenth over the preceding year .",positive,train,positive,0.7894716858863831,0.21052828431129456,0.5789434015750885
Outokumpu 's chief executive Juha Rantanen expressed his confidence in China market .,positive,test,positive,0.9444905519485474,0.05550939962267876,0.8889811523258686
"( ADP News ) Dec 11 , 2008 Finnish construction and engineering company Outotec Oyj ( OMX OTE1V ) said today it won a EUR 28 million ( USD 36.8 m ) order to expand the phosphate concentrator in Siilinjarvi of Norwegian minera",positive,train,positive,0.9933291673660278,0.006670858711004257,0.9866583086550236
Viking Line manages well with its current ferries .,positive,test,positive,0.9917824268341064,0.008217496797442436,0.983564930036664
Sponda will record a profit from the sale of 8.5 mln euro ($ 12.4 mln).,positive,test,positive,0.9891626834869385,0.010837283916771412,0.9783253995701671
The robust growth was the result of the inclusion of clothing chain Lindex in the Group in December 2007 .,positive,test,negative,0.40340179204940796,0.596598207950592,0.19319641590118408
"'' Neste Oil has responded to the challenge posed by the European Union 's target of biofuels accounting for 5.8 % of traffic fuel usage in the EU by 2010 by developing its NExBTL technology for producing diesel fuel from renewables , '' the federation said .",positive,train,positive,0.9855082631111145,0.014491752721369267,0.9710165103897452
"com , and we are constantly planning new ways to serve our customers online on a more comprehensive basis , '' says Matti Leminen , President of Anttila Oy .",positive,train,positive,0.9980827569961548,0.0019172682659700513,0.9961654887301847
"Estonian telecoms company Elisa 's customer numbers cross 400,000 TALLINN , Oct 22 , BNS The Estonian telecommunications company Elisa won approximately 50,000 new clients in the nine months of this year , bringing the number to 401,800 by the end of September , the company said .",positive,train,positive,0.9821590781211853,0.017840873450040817,0.9643182046711445
Finnair 's total traffic decreased by 8.7 % in terms of revenue passenger kilometres .,negative,train,negative,0.002221963368356228,0.9977779984474182,0.995556035079062
"Earlier today , Geberit 's Finnish rival Uponor OYJ cut its full-year sales growth forecast to 6 pct from 10 pct , blaming tough conditions in Germany and the US , as well as currency factors .",negative,train,negative,0.08770280331373215,0.9122971892356873,0.8245943859219551
"'' The second quarter of 2010 was the firstquarter with growth in net sales since the third quarter of2008 , '' said Magnus Rosen , Ramirent CEO .",positive,train,positive,0.9676799178123474,0.03232007473707199,0.9353598430752754
"According to Scanfil , demand for telecommunications network products has fluctuated significantly in the third quarter of 2006 , and the situation is expected to remain unstable for the rest of the year .",negative,train,negative,0.043814513832330704,0.956185519695282,0.9123710058629513
"This truly takes efficiency to new heights , '' Mr. Metso adds .",positive,train,positive,0.9928795695304871,0.0071204546838998795,0.9857591148465872
Finnish fibers and plastic products maker Suominen Corporation said its net loss narrowed to 1.6 mln euro $ 2.0 mln in the first nine months of 2006 from 2.16 mln euro $ 2.7 mln in the same period of 2005 .,positive,train,positive,0.890192985534668,0.10980701446533203,0.7803859710693359
Mr Kivimeister said John Deer former Timberjack stands to win in the situation it controls around 60 % of Estonia 's forest machinery market .,positive,train,positive,0.9813608527183533,0.01863907091319561,0.9627217818051577
"Furthermore , efficiency improvement measures initiated earlier are now bearing fruit , '' CEO Jan Lang said .",positive,train,positive,0.9409852623939514,0.05901474133133888,0.8819705210626125
Operating profit excluding non-recurring items totaled EUR 5.4 mn compared to EUR 5.5 mn in the corresponding period in 2007 .,negative,train,negative,0.023905755952000618,0.9760943055152893,0.9521885495632887
"Pretax profit totalled EUR 2.0 mn , compared to a loss of EUR 159.2 mn in the fourth quarter of 2008 .",positive,test,negative,0.08412551134824753,0.9158744812011719,0.8317489698529243
"The recovery of demand that started toward the end of 2009 , continued in January-March 2010 .",positive,train,positive,0.9533383250236511,0.0466616190969944,0.9066767059266567
"Operating profit surged to EUR21m from EUR106 ,000 .",positive,train,positive,0.9991133809089661,0.0008865782874636352,0.9982268026215024
"Jul. 18 Police are looking for a man who they say terrorized three males at gunpoint on East Maple Avenue this afternoon , shooting one of them and kidnapping another .",negative,train,negative,0.18738798797130585,0.812611997127533,0.6252240091562271
"The OMX Nordic 40 OMXN40 index , comprising the 40 most traded Nordic stocks on the Nasdaq OMX exchange , closed down 0.87 % at 1,064.14 points on Thursday .",negative,train,negative,0.23076960444450378,0.7692303657531738,0.53846076130867
Its market share widened to 48.51 percent from 48.31 percent a year earlier .,positive,train,positive,0.9955077171325684,0.004492248874157667,0.9910154682584107
The company said that the fall in turnover had been planned .,negative,train,negative,0.08834418654441833,0.9116557836532593,0.8233115971088409
"agreement with SHB 30 December 2009 Finnish financial services group Aktia HEL AKTAV has concluded a market making agreement with Svenska Handelsbanken STO SHB A , or SHB , the two parties said today .",positive,train,positive,0.986820638179779,0.013179401867091656,0.9736412363126874
"Finnish construction company YIT is reducing the number of start-ups of market-financed residential units in 2007 to about 2,300 from the previously announced 2,700 .",negative,train,negative,0.005947757977992296,0.9940522313117981,0.9881044733338058
"Jawad Williams scored 23 points in an impressive debut for Jerusalem , with Jason Rich adding 18 and Yuval Naimi chipping in with 16 points for Hapoel , which visits the yellow-and-blue next week .",positive,train,positive,0.9773162007331848,0.022683776915073395,0.9546324238181114
"In its financial report , published on Friday , SEB said its net profit soared to SEK6 .745 bn in 2010 from a year-earlier SEK1 .114 bn and proposed a 50 % dividend increase to SEK1 .50 per share .",positive,train,positive,0.9850803017616272,0.014919708482921124,0.9701605932787061
The new policy was also aimed at making the companies more profitable and competitive .,positive,test,positive,0.997492790222168,0.00250718230381608,0.9949856079183519
"The subscriptions increase Cargotec 's share capital by 36,780 euros .",positive,test,positive,0.9926148653030396,0.007385158911347389,0.9852297063916922
"Finnish security and privacy software solutions developer Stonesoft Oyj said on January 7 , 2008 that the preliminary sales of its StoneGate products grew by 59 pct year-on-year to 3.6 mln euro ( $ 5.3 mln ) for the fourth quarter of 2007 .",positive,train,positive,0.9111673831939697,0.08883262425661087,0.8223347589373589
The Group also has a strong global position in other fishing categories .,positive,train,positive,0.9991284012794495,0.0008716334705241024,0.9982567678089254
CDLI highlights the companies that provided the most comprehensive response to the Carbon Disclosure Project CDP information request .,positive,train,positive,0.9952929615974426,0.004707029554992914,0.9905859320424497
"The 50-50 joint venture , to be called Nokia Siemens Networks , will be comprised of Nokia 's network business group and Siemens ' carrier-related operations , creating estimated synergies of 1.5 billion euros ( $ 1.9 billion ) by 2010 , Nokia said .",positive,train,positive,0.9981887936592102,0.001811196911148727,0.9963775967480615
The pretax profit of the group 's life insurance business increased to EUR 36 million from EUR 27 million .,positive,test,positive,0.9860727787017822,0.013927155174314976,0.9721456235274673
"Marimekko has today ( 20 November ) signed a license agreement with the Swedish chain , whereby Marimekko will license some of its popular patterns from the 1950s , 1960s and 1970s to H&M .",positive,train,positive,0.9985287189483643,0.0014713037526234984,0.9970574151957408
"Net sales will , however , increase from 2005 .",positive,test,positive,0.9736117720603943,0.026388181373476982,0.9472235906869173
Combining this deep domain expertise with our Application Service Management ASM and outsourcing service offerings has now proved to be a winning combination .,positive,train,positive,0.9991620779037476,0.0008378831553272903,0.9983241947484203
"Sales came in at 241 mln eur , compared with 211.4 mln , and also beating consensus forecasts of 235 mln eur .",positive,train,positive,0.9957900643348694,0.004209985490888357,0.991580078843981
"ADP News May 29 , 2009 Bank of America BofA downgraded today its ratings on Swedish-Finnish paper maker Stora Enso Oyj HEL STERV and on Finnish sector player UPM-Kymmene Oyj HEL UPM1V to '' underperf",negative,test,negative,0.3613664209842682,0.6386336088180542,0.277267187833786
TeliaSonera said about $ 100 million will be invested in the next year in the region to bring mobile coverage to about 90 % of Nepal s population .,positive,test,positive,0.9968786239624023,0.003121377667412162,0.9937572462949902
The mill has long traditions and holds an established position in the markets .,positive,train,positive,0.9157128930091858,0.084287129342556,0.8314257636666298
Kone said in court papers that the union action delayed repairs to elevators at the federal courthouse on Jan. 21 and the Saltonstall state office building on Jan. 23 .,negative,train,negative,0.03770199790596962,0.9622980356216431,0.9245960377156734
"The payment of 2.779 million litas in interest on a long-term loan provided by Ragutis ' majority shareholder , Estonia 's A. Le Coq , also added to the losses .",negative,test,negative,0.48723822832107544,0.5127618312835693,0.025523602962493896
"For Teleste , the acquisition marks an entry into services business in a market where it has long been an established and significant supplier of products .",positive,train,positive,0.9977865219116211,0.0022134757600724697,0.9955730461515486
Stora Enso Oyj said its second-quarter result would fall by half compared with the same period in 2007 .,negative,train,negative,0.010994707234203815,0.9890052676200867,0.9780105603858829
"And the broker repeated its ' buy ' rating , based on expectations that current restructuring will lead to a clear improvement in performance in Europe in 2007 .",positive,train,positive,0.9970158338546753,0.0029841179493814707,0.9940317159052938
The company expects its net sales in the first half of 2008 to reach the previous year 's level .,positive,train,positive,0.9954812526702881,0.004518717527389526,0.9909625351428986
services supplier Efore Plc to streamline operations in Finland and the US Finnish electronic systems and services supplier Efore Plc ( OMX Helsinki EFO1V ) said on Tuesday ( 3 February ) that it has initiated statutory negotiations regarding a streamlining of its operations in Finland .,positive,train,positive,0.9734459519386292,0.026554018259048462,0.9468919336795807
UPM-Kymmene is one of the world 's leading printing paper producers with production in 15 countries and a sales network covering more than 170 companies .,positive,train,positive,0.9731151461601257,0.026884833350777626,0.9462303128093481
"Kemira Coatings is the leading supplier of paints in Northern and Eastern Europe , providing consumers and professionals with branded products in approx .",positive,train,positive,0.9996480941772461,0.000351885479176417,0.9992962086980697
Managing Director Kari Inkinen says that Sponda 's leasing operations developed highly favourably .,positive,train,positive,0.9829038977622986,0.017096132040023804,0.9658077657222748
As a result of the negotiations the employment of 130 blue and white-collar employees at the Oulu plant would be terminated .,negative,test,negative,0.028374208137392998,0.971625804901123,0.94325159676373
"Sales climbed 19.2 pct to 1.002 bln eur , surpassing the 953 mln eur consensus figure .",positive,train,positive,0.9981539845466614,0.0018459729617461562,0.9963080115849152
"The personnel reduction will be carried out in Anjalankoski , Hollola , Jyvaskyla , Jarvenpaa , Karhula , Turku and Valkeakoski units .",negative,test,negative,0.12119036912918091,0.8788096308708191,0.7576192617416382
The net sales decreased to EUR 49.8 million from EUR 59.9 million .,negative,train,negative,0.03147583827376366,0.9685242176055908,0.9370483793318272
"Basware Corporation stock exchange release August 31 , 2010 at 16:25 Basware signed a large deal with an international industrial group Basware will deliver Invoice Automation solution and Connectivity Services to an international industrial group .",positive,train,positive,0.9989645481109619,0.0010354063706472516,0.9979291417403147
Alma Media expects its net sales to increase as forecast previously .,positive,test,positive,0.9945381283760071,0.005461814813315868,0.9890763135626912
"When the web user clicks on the link contained in the mail , he finds himself on a bogus site that imitates that of his bank , and which retrieves his personal banking data .",negative,train,negative,0.29706618189811707,0.7029337882995605,0.4058676064014435
"National Conciliator Juhani Salonius , who met both parties on Wednesday , said they were too far apart in their views for him to propose mediation .",negative,test,positive,0.5654317140579224,0.43456825613975525,0.13086345791816711
An individual promotion also generated slightly higher-than-expected revenues .,positive,test,positive,0.8552386164665222,0.1447613537311554,0.7104772627353668
"Operating profit was EUR 11.07 mn , up from EUR 8.65 mn .",positive,train,positive,0.9968944787979126,0.003105537500232458,0.9937889412976801
Operating profit rose to 22.1 mln eur from 19.9 mln .,positive,test,positive,0.9991377592086792,0.0008622281020507216,0.9982755311066285
"Kaido Kaare , general director for Atria Eesti , says the company 's investments in the upgrade of the pig farms surpass EEK 150mn EUR 9.59 mn USD 14.19 mn in the past years .",positive,train,positive,0.9923801422119141,0.007619843352586031,0.984760298859328
The company also expects to sell its products in other Russian region .,positive,train,positive,0.9992181062698364,0.0007819106103852391,0.9984361956594512
"2009 3 February 2010 Finland-based steel maker Rautaruukki Oyj ( HEL RTRKS ) , or Ruukki , said today it slipped to a larger-than-expected pretax loss of EUR46m in the fourth quarter of 2009 from a year-earlier profit of EUR45m .",negative,test,negative,0.05761999264359474,0.9423800110816956,0.8847600184381008
"Temporary lay-offs , affecting the entire workforce , will also be implemented .",negative,train,negative,0.00012887458433397114,0.9998711347579956,0.9997422601736616
"The equipment will expand container handling capacity at Namibia 's main port of Walvis Bay , on the west coast .",positive,train,positive,0.9969758987426758,0.0030241438653320074,0.9939517548773438
"ADPnews Feb 5 , 2010 Finnish real estate investor Sponda Oyj HEL SDA1V said today that it slipped to a net loss of EUR 81.5 million USD 11.8 m in 2009 from a profit of EUR 29.3 million in 2008 .",negative,train,negative,0.01821793057024479,0.981782078742981,0.9635641481727362
The diluted loss per share narrowed to EUR 0.27 from EUR 0.86 .,positive,train,positive,0.8502341508865356,0.14976587891578674,0.7004682719707489
"In January-September 2007 , the group 's net sales from continuing operations rose to EUR 213.1 mn from EUR 172.6 mn in the corresponding period in 2006 .",positive,test,positive,0.9928479194641113,0.007152040023356676,0.9856958794407547
"According to the company 's updated strategy for the years 2009-2012 , Basware targets a long-term net sales growth in the range of 20 % 40 % with an operating profit margin of 10 % 20 % of net sales .",positive,train,positive,0.9946362376213074,0.005363715346902609,0.9892725222744048
"'' The transaction strengthens our position ... in design and branded goods , '' said Fiskars president and CEO Heikki Allonen , pointing out that the two groups have relatively few overlapping operations .",positive,train,positive,0.9798699617385864,0.02013007178902626,0.9597398899495602
The company 's market share is continued to increase further .,positive,train,positive,0.9992974996566772,0.000702439050655812,0.9985950606060214
"At the end of March 2007 , the group 's order book was at EUR 39.6 mn , up 42 % from the corresponding period in 2006 .",positive,test,positive,0.9647162556648254,0.03528379648923874,0.9294324591755867
Kone shares dropped 4.1 percent to x20ac 43 US$ 55.77 in Helsinki .,negative,train,negative,0.0004084804095327854,0.9995915293693542,0.9991830489598215
"The decision to sell a share in Lenenergo was reached in line with Fortum 's strategic plans to invest mainly in generating assets in Russia , while Lenenergo is a grid company , the press release said .",positive,train,positive,0.9987097978591919,0.001290236134082079,0.9974195617251098
"( ADPnews ) May 4 , 2010 Finnish cutlery and hand tools maker Fiskars Oyj Abp ( HEL FISAS ) said today its net profit declined to EUR 12.9 million ( USD 17m ) in the first quarter of 2010 from EUR 17 million in the correspond",negative,train,negative,1.9618089936557226e-05,0.9999803304672241,0.9999607123772876
"HELSINKI ( AFX ) Shares closed higher , led by Nokia after it announced plans to team up with Sanyo to manufacture 3G handsets , and by Nokian Tyres after its fourth-quarter earnings report beat analysts ' expectations , dealers said .",positive,train,positive,0.8904151916503906,0.10958481580018997,0.7808303758502007
"Favourable currency rates also contributed to higher net sales , '' CEO Kari Kauniskangas said .",positive,train,positive,0.9794601202011108,0.020539872348308563,0.9589202478528023
"In the second quarter of 2010 , the group 's net profit rose to EUR 3.1 million from EUR 2.5 million in April-June 2009 .",positive,train,positive,0.9966220855712891,0.003377894638106227,0.9932441909331828
